ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P
51153901507,0.475295755,0.119345859,0.030103996,0.077754533,0.032930845,0.036542923,0.100904662,0.072720946,0.171282051,0.044852192,7.072266393,54.06354,0.163339787,6.826187576,623076.4667,0.042961327,0.796963676,3303.357942,8.391445648,0.0,0.0,0.047969942,2874,981,911,0.08176757132915796,0.05080027835768963,0.15587266739846323,0.06586169045005488,0.017329255861365953,0.0,0.0,0.0,0.0024356297842727907,0.2503,0.07135575942915393,0.07461645746164575,0.7462772050400917,0.10252004581901489,0.003436426116838488,0.004581901489117984,0.008018327605956471,0.13516609392898052,0.009879253567508232,0.013172338090010977,37.16247518199868,0.24388489208633093,0.8405999302406697
51153901508,0.55389948,0.150433276,0.038580247,0.052686308,0.049944506,0.059850374,0.093067591,0.085615251,,0.022653722,7.030750546,53.67938,0.149238778,6.233590103,468447.3305,0.0,2.357783236,3068.288093,6.867800587,0.0,0.0,0.020263568,5770,1854,1802,0.12305025996533796,0.07105719237435008,0.2513873473917869,0.03440621531631521,0.1720604099244876,0.011866235167206042,0.02719200887902331,0.06881243063263041,0.0,0.6317,0.028047464940668825,0.04436741767764298,0.6799357945425362,0.11364365971107544,0.019261637239165328,0.006741573033707865,0.027929373996789728,0.15248796147672553,0.04827968923418424,0.06270810210876804,39.38162878787879,0.3782879818594104,0.788214904679376
51153901509,0.359389155,0.049720888,0.01877053,0.072741393,0.0,0.0275,0.041930892,0.086579526,0.178461538,0.033806344,6.959657377,54.03897,0.106952991,4.807985149,183782.0852,0.019714216,0.067519657,1049.469179,4.565510676,0.0,0.0,0.0,7727,2396,2350,0.040248479358094995,0.1423579655752556,0.05106382978723404,0.03361702127659574,0.0070951585976627716,0.0,0.0,0.014893617021276596,0.00012941633234114146,0.1027,0.019198664440734557,0.04348951592026922,0.6563821846230405,0.0522518039313262,0.015924359293356557,0.0,0.004478726051256532,0.27096292610102013,0.03574468085106383,0.0225531914893617,45.732081911262796,0.3447368421052631,0.9438260419363189
51153901510,0.352069179,0.030153085,0.016858917,0.0648177,0.015797032,0.020747889,0.054817789,0.100525015,0.190769231,0.0,6.998020492,54.03059,0.124894709,5.064661754,335535.6132,0.0,0.0,1991.348808,5.951835481,0.0,0.0,0.0,6476,2132,2089,0.025941939468807906,0.02022853613341569,0.04834849210148397,0.05505026328386788,0.007035647279549718,0.0,0.004786979415988511,0.0,0.0,0.0453,0.020168855534709193,0.028046120286693673,0.652837095790116,0.03721781574130567,0.04270896888346553,0.0021354484441732766,0.014948139109212935,0.25015253203172666,0.0019147917663954045,0.028721876495931067,48.04210740439382,0.23467966573816157,0.8054354539839407
51153901511,0.19128053,0.017804154,0.018308081,0.125343721,0.005297234,0.024405705,0.015978087,0.335539831,0.175384615,0.005720824,6.993227049,54.23153,0.108891426,4.43262802,199647.0654,0.0,0.09689622,1330.829672,5.672076161,0.0,0.0,0.0,4381,1748,1699,0.015978087194704404,0.018488929468157955,0.07945850500294291,0.006474396703943496,0.12986270022883295,0.0,0.0,0.011183048852266038,0.0,0.0722,0.02803203661327231,0.024289642529789185,0.6156310057655349,0.09865470852017937,0.013452914798206279,0.005124919923126201,0.0,0.26713645099295324,0.008828722778104767,0.023543260741612712,46.34615384615385,0.2159090909090909,0.9860762383017576
51153901601,0.789889078,0.4376491,0.042202779,0.090185105,0.030563515,0.239407509,0.097696246,0.134172355,0.191794872,0.013805004,7.2851,54.98499,0.169661101,25.20182499,857631.2688,0.270620022,1.414586791,3216.915637,5.00951769,0.0,0.0,0.564792941,4688,1159,1047,0.2284556313993174,0.23570819112627986,0.3237822349570201,0.1069723018147087,0.08283002588438308,0.0,0.07640878701050621,0.04775549188156638,0.008959044368600682,0.9477,0.09663503019844694,0.23439517864829962,0.8099219620958752,0.08528428093645485,0.004459308807134894,0.0,0.03567447045707915,0.06465997770345597,0.1413562559694365,0.045845272206303724,37.23778307508939,0.4720323741007194,0.7367628067154541
51153901602,0.689387609,0.227852672,0.014952888,0.068759699,0.094764998,0.161139217,0.073176555,0.086427122,0.2,0.057699656,7.28524918,55.07397,0.195442558,23.28617087,928369.685,0.240638283,2.432157653,3460.985886,5.234291653,0.0,0.0,1.217278623,8377,2617,2617,0.10099080816521427,0.13274441924316582,0.2434084829957967,0.03439052350019106,0.14978983568972107,0.0,0.019870080244554833,0.01719526175009553,0.0,0.5257,0.0,0.14623373522740837,0.6844987363100252,0.13079191238416174,0.04380791912384162,0.008003369839932602,0.037489469250210614,0.09540859309182814,0.05273213603362629,0.07604126862820022,35.376018626309666,0.33203781512605046,0.6504715291870599
51153901702,0.744667098,0.337302446,0.121312838,0.111038537,0.181013677,0.350798959,0.054729584,0.07778496,0.226666667,0.109727626,7.319180328,55.21243,0.154791464,21.55549251,790502.577,0.247024691,0.465801107,2401.566183,4.23155093,0.0,0.0,0.305181372,4641,1285,1243,0.17043740573152338,0.32018961430726134,0.22204344328238135,0.08608205953338696,0.0,0.15719844357976653,0.14481094127111827,0.06516492357200322,0.0,0.9107,0.03268482490272374,0.1693881994339212,0.7091425864519185,0.13263855992420653,0.028422548555187114,0.056371387967787775,0.0037896731406916154,0.06963524396020843,0.054706355591311345,0.038616251005631534,38.84419551934827,0.27040229885057476,0.6171083818142642
51153901703,0.682795699,0.236174636,0.0,0.055417701,0.0,0.249219238,0.038461538,0.097187758,0.185641026,0.261603376,7.290986612,54.88631,0.156700918,25.87427702,861200.6182,0.265225306,1.56277071,3021.68829,5.31143107,0.0,0.0,0.332388705,2418,711,672,0.033085194375516956,0.20347394540942929,0.22172619047619047,0.020833333333333332,0.0,0.0,0.0,0.03125,0.0,0.2545,0.05485232067510549,0.1567411083540116,0.7582903463522476,0.184966838614591,0.015475313190862197,0.0,0.022844509948415623,0.018422991893883568,0.07886904761904762,0.03422619047619048,32.674549549549546,0.45,0.9900744416873449
51153901704,0.890003039,0.364425505,0.068151684,0.090107886,0.318533815,0.247506379,0.109693102,0.112123974,0.185641026,0.083254939,7.278997268,54.82831,0.177788097,29.43113879,872022.2329,0.275623941,7.353389459,3546.259768,5.647360407,0.0,0.0,0.439333507,6582,2126,1937,0.16818596171376482,0.39152233363719235,0.37583892617449666,0.07537429013939081,0.36265286923800566,0.0,0.06917914300464637,0.04439855446566856,0.0007596475235490732,0.9426,0.08889934148635936,0.18538216076584105,0.6087218045112782,0.21774436090225563,0.0,0.06857142857142857,0.0,0.10496240601503759,0.07589055240061951,0.03252452245740836,33.65094022834117,0.3424693520140105,0.42374942983123004
51153901900,0.779272868,0.262259024,0.028372093,0.058731809,0.123003884,0.230222222,0.09509639,0.07413637,0.191794872,0.041211102,7.341177869,55.40999,0.165069521,18.63466229,923239.3439,0.234924353,4.298004764,2035.376052,5.161822333,0.0,0.0,0.200458642,7729,2378,2317,0.17194979945659206,0.2600595161081641,0.31808372895986187,0.15709969788519637,0.37384356602186714,0.004205214465937763,0.06819162710401382,0.014242555028053518,0.0011644455945141673,0.913,0.025651808242220353,0.19165800415800416,0.7662059103908484,0.14418493803622498,0.0021448999046711154,0.0,0.003574833174451859,0.08388941849380362,0.047475183426845056,0.038411739318083726,36.78627145085803,0.2831149619611158,0.4571243523316062
51153980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.034343443,53.42164,0.087736083,16.26577646,119074.4993,0.079956527,0.026339633,969.668348,2.257739782,,11.03523014,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
